"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"1208976465456320514","7bCRdIOGZ27tPn1dynX2Ou3A10U5HRSVN17AExE700=","7bCRdIOGZ27tPn1dynX2Ou3A10U5HRSVN17AExE700=","7bCRdIOGZ27tPn1dynX2Ou3A10U5HRSVN17AExE700=","","","","0","2","2019-12-21","en","en","Secretly sad, not as immediate action. https://t.co/cTab1mE5no","2019-12-23 05:03","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1199502987070033920","1+PPWhG2Iyg03+z37H62KI2y7NtLTXM0UVKjvS5ezw=","1+PPWhG2Iyg03+z37H62KI2y7NtLTXM0UVKjvS5ezw=","1+PPWhG2Iyg03+z37H62KI2y7NtLTXM0UVKjvS5ezw=","","","","0","2","2019-11-27","en","zh","白毛浮绿水，红掌拨清波,君自故乡来，应知故乡事","2019-11-27 01:39","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1201105563259588608","HJVt9uammULEw0aS82bK9z5pQWWAcFCjKxIF25qtYHk=","HJVt9uammULEw0aS82bK9z5pQWWAcFCjKxIF25qtYHk=","HJVt9uammULEw0aS82bK9z5pQWWAcFCjKxIF25qtYHk=","","","","0","2","2019-12-01","en","en","That will be the day.","2019-12-01 11:47","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1206635661198942209","Px1kc256lWCcyZHF8fV2scyFQFRLGR3k0SXdtHKA0eA=","Px1kc256lWCcyZHF8fV2scyFQFRLGR3k0SXdtHKA0eA=","Px1kc256lWCcyZHF8fV2scyFQFRLGR3k0SXdtHKA0eA=","","","","2","17","2019-08-07","en","zh","老师有点生气了. https://t.co/bxxI4s9G4q","2019-12-16 18:02","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1211472189393780737","3kS5p2hzGFuXgyZNDV8b4b+NoNRbK31S5RMAN9wmXg=","3kS5p2hzGFuXgyZNDV8b4b+NoNRbK31S5RMAN9wmXg=","3kS5p2hzGFuXgyZNDV8b4b+NoNRbK31S5RMAN9wmXg=","","","","0","0","2019-12-30","en","en","Time always too long, long to palpitate.","2019-12-30 02:20","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1210813466669240320","+IaoLY8BeREh4POcAjxbxX3wwFM0OcLcm8Ufu6fgEc=","+IaoLY8BeREh4POcAjxbxX3wwFM0OcLcm8Ufu6fgEc=","+IaoLY8BeREh4POcAjxbxX3wwFM0OcLcm8Ufu6fgEc=","","","","1","4","2019-12-28","en","en","Failing to plan is planning to fail","2019-12-28 06:43","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1209816372412178432","bGQjM8fXcU3pfeZ+17AruB1cpDty5XSxpf5pICR0HE=","bGQjM8fXcU3pfeZ+17AruB1cpDty5XSxpf5pICR0HE=","bGQjM8fXcU3pfeZ+17AruB1cpDty5XSxpf5pICR0HE=","","","","0","2","2019-12-22","en","en","New broom sweeps clean - A https://t.co/1G1LtukSkC","2019-12-25 12:41","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1210446469229973504","4PE7avZwq8fNY9p25CpagsgUktGd5OWBif7piveF80=","4PE7avZwq8fNY9p25CpagsgUktGd5OWBif7piveF80=","4PE7avZwq8fNY9p25CpagsgUktGd5OWBif7piveF80=","","","","0","1","2019-12-27","en","en","Even in hard study and life， also want to ache， laughed， and a pretty face to life。","2019-12-27 06:25","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1206046528130805760","ZdC1uQ6LheU7Fwkmw6gpjgvMfF3Aceo2tSYBp70bcbY=","ZdC1uQ6LheU7Fwkmw6gpjgvMfF3Aceo2tSYBp70bcbY=","ZdC1uQ6LheU7Fwkmw6gpjgvMfF3Aceo2tSYBp70bcbY=","","","","2","12","2019-04-29","en","zh","我不习惯喝酒. https://t.co/4JrqkfIwJw","2019-12-15 03:01","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1210846849038536704","Nevn6RG6eAJesKPtexxepZs6Gh1W57CfjXT1XLec74U=","Nevn6RG6eAJesKPtexxepZs6Gh1W57CfjXT1XLec74U=","Nevn6RG6eAJesKPtexxepZs6Gh1W57CfjXT1XLec74U=","","","","0","1","2019-12-28","en","en","Youth is wasted on the young","2019-12-28 08:55","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1206414979416543233","uABanLmAFyqGFo143V0xDQK9OIOOd2lkO4VI3Pv6VY=","uABanLmAFyqGFo143V0xDQK9OIOOd2lkO4VI3Pv6VY=","uABanLmAFyqGFo143V0xDQK9OIOOd2lkO4VI3Pv6VY=","","","","0","1","2019-07-31","en","ja","她累垮了. https://t.co/VPaCDeI04S","2019-12-16 03:25","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1211019493914230784","vbBgE6l33FfBsnRxLuB42At5aIS9RTQTwB7vo9P6kEs=","vbBgE6l33FfBsnRxLuB42At5aIS9RTQTwB7vo9P6kEs=","vbBgE6l33FfBsnRxLuB42At5aIS9RTQTwB7vo9P6kEs=","","","","0","4","2019-12-28","en","en","Be kind to yourself, don\t be left or right, don\t go to other people, you are confident and elegant.","2019-12-28 20:22","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1203642209729253377","p1LGcSZOMUhE8NBjiAsQBcCrG4XDjYBGSv+AN7MXreA=","p1LGcSZOMUhE8NBjiAsQBcCrG4XDjYBGSv+AN7MXreA=","p1LGcSZOMUhE8NBjiAsQBcCrG4XDjYBGSv+AN7MXreA=","","","","485","137","2019-11-27","en","zh","看了何以笙箫默，你以为赵默笙是傻白甜，可你别忘了人家和何以琛考得是同一所大学。 https://t.co/xL5qi2P4WF","2019-12-08 11:47","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1209055725718081536","wiywwXuvT0QBCgNEFrm3mbLFcWcov0HT8Dg2HhGjSY=","wiywwXuvT0QBCgNEFrm3mbLFcWcov0HT8Dg2HhGjSY=","wiywwXuvT0QBCgNEFrm3mbLFcWcov0HT8Dg2HhGjSY=","","","","0","1","2019-12-22","en","en","Always more fish in the sea - There\s https://t.co/7OKcFClNNe","2019-12-23 10:18","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1211122204563214336","Nevn6RG6eAJesKPtexxepZs6Gh1W57CfjXT1XLec74U=","Nevn6RG6eAJesKPtexxepZs6Gh1W57CfjXT1XLec74U=","Nevn6RG6eAJesKPtexxepZs6Gh1W57CfjXT1XLec74U=","","","","0","1","2019-12-28","en","en","Life is just a bowl of cherries https://t.co/nfRWQ1BTj7","2019-12-29 03:10","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1206348905702514688","woYTFHpCIEch1IfdGBXrdYYJjqjCLEGMylfQ2JOPhgc=","woYTFHpCIEch1IfdGBXrdYYJjqjCLEGMylfQ2JOPhgc=","woYTFHpCIEch1IfdGBXrdYYJjqjCLEGMylfQ2JOPhgc=","","","","1","15","2019-08-04","en","en","Beware of a man of one book. https://t.co/HY0lFle8fB","2019-12-15 23:02","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1208535947366678528","Nb2ffdKj1Out79qi1VGvrUPH8ciQWehkASd+fPT5KEc=","Nb2ffdKj1Out79qi1VGvrUPH8ciQWehkASd+fPT5KEc=","Nb2ffdKj1Out79qi1VGvrUPH8ciQWehkASd+fPT5KEc=","","","","19","13","2019-12-21","en","en","A boy can do everythings for girl.","2019-12-21 23:53","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1211050595991216128","he6dW1MHnw9DAACKsIP34dnR3QLpZYvI7nP992pgqk=","he6dW1MHnw9DAACKsIP34dnR3QLpZYvI7nP992pgqk=","he6dW1MHnw9DAACKsIP34dnR3QLpZYvI7nP992pgqk=","","","","0","2","2019-12-28","en","en","Don\t let the bastards grind you down https://t.co/Db1RcGywvS","2019-12-28 22:25","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1211245375954149376","cPpOadEOblBtikYqX3oGGvWqmbWQHloXVFgIZdRls1w=","cPpOadEOblBtikYqX3oGGvWqmbWQHloXVFgIZdRls1w=","cPpOadEOblBtikYqX3oGGvWqmbWQHloXVFgIZdRls1w=","","","","0","2","2019-12-28","en","en","A trouble shared is a trouble halved https://t.co/8jV1t8sfXT","2019-12-29 11:19","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1210440310330818561","UzvuqjVCtofy+bp8n1IGjYbbrTAvCB0oup0UXDs=","UzvuqjVCtofy+bp8n1IGjYbbrTAvCB0oup0UXDs=","UzvuqjVCtofy+bp8n1IGjYbbrTAvCB0oup0UXDs=","","","","2","9","2019-12-27","en","en","No such thing as a free lunch - There\s","2019-12-27 06:00","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1209137046826057730","B9jHfmuO9Su7UofAxQyclxgGpEsi8ujfx5l0PZkfE=","B9jHfmuO9Su7UofAxQyclxgGpEsi8ujfx5l0PZkfE=","B9jHfmuO9Su7UofAxQyclxgGpEsi8ujfx5l0PZkfE=","","","","1","3","2019-12-22","en","en","If not to their limits, there is no restriction on the life of the fence you play. https://t.co/np5pm2gH5J","2019-12-23 15:41","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1208539356408893440","pzesxQoEfIaVaEiAamKFpcM2gMd0M8zdPSvjbt41PUk=","pzesxQoEfIaVaEiAamKFpcM2gMd0M8zdPSvjbt41PUk=","pzesxQoEfIaVaEiAamKFpcM2gMd0M8zdPSvjbt41PUk=","","","","0","7","2019-12-22","en","zh","我每个月都理发.","2019-12-22 00:06","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1208715851999764486","U3V845QBuFg7mRuu2Fvi+hsx+uKZzDNoz22gdUOm6hI=","U3V845QBuFg7mRuu2Fvi+hsx+uKZzDNoz22gdUOm6hI=","U3V845QBuFg7mRuu2Fvi+hsx+uKZzDNoz22gdUOm6hI=","","","","3","19","2019-12-22","en","zh","10、人生的一切变化，一切魅力。一切美都是由光明和阴影构成的。","2019-12-22 11:48","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1206675544835788801","BhEKEeLnesTzX1oTPkztakLx8xuThlnrPNIxSXic2Q=","BhEKEeLnesTzX1oTPkztakLx8xuThlnrPNIxSXic2Q=","BhEKEeLnesTzX1oTPkztakLx8xuThlnrPNIxSXic2Q=","","","","0","12","2019-07-27","en","zh","青丝绕手 https://t.co/AbtGZTD1bx","2019-12-16 20:40","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1206620877401378816","hqUMk4KCIpxLfBl+r85okWLrrojCIY1OZn07Zql2SI=","hqUMk4KCIpxLfBl+r85okWLrrojCIY1OZn07Zql2SI=","hqUMk4KCIpxLfBl+r85okWLrrojCIY1OZn07Zql2SI=","","","","2","13","2019-06-10","en","zh","一切还好吧? https://t.co/6tVWEp74DP","2019-12-16 17:03","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1209862075415060485","U3V845QBuFg7mRuu2Fvi+hsx+uKZzDNoz22gdUOm6hI=","U3V845QBuFg7mRuu2Fvi+hsx+uKZzDNoz22gdUOm6hI=","U3V845QBuFg7mRuu2Fvi+hsx+uKZzDNoz22gdUOm6hI=","","","","3","19","2019-12-22","en","en","Boy is father to the man - The https://t.co/mmBHJO8ouf","2019-12-25 15:42","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1210932368199995392","homWqw8GlkeSBQAkqySOZts6jWWxDUbmbgSDpWjTwNk=","homWqw8GlkeSBQAkqySOZts6jWWxDUbmbgSDpWjTwNk=","homWqw8GlkeSBQAkqySOZts6jWWxDUbmbgSDpWjTwNk=","","","","0","1","2019-12-28","en","zh","10、人生的一切变化，一切魅力。一切美都是由光明和阴影构成的。","2019-12-28 14:35","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1198007686572363777","vWFdShHmpEoN6cPbY4Vsz4hZmLOcfgUaniV6S6wKk=","vWFdShHmpEoN6cPbY4Vsz4hZmLOcfgUaniV6S6wKk=","vWFdShHmpEoN6cPbY4Vsz4hZmLOcfgUaniV6S6wKk=","","","","1","1","2019-11-15","en","en","Devil makes work for idle hands to do - The https://t.co/mhYW7Gpc7q","2019-11-22 22:37","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1201244478083751936","j+ATrQ2DAcV4wxzzyaHDbA8s0wl+n25emQA0NVxunXk=","j+ATrQ2DAcV4wxzzyaHDbA8s0wl+n25emQA0NVxunXk=","j+ATrQ2DAcV4wxzzyaHDbA8s0wl+n25emQA0NVxunXk=","","","","0","2","2019-12-01","en","en","Sincerely doesn\t mean to blame the faults of others， but means that must not compliment the faults of others。","2019-12-01 20:59","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1201282262878179328","8dcSWtxeleNFljirHItyqyfX7wSx69rs8mkdooEf+Ss=","8dcSWtxeleNFljirHItyqyfX7wSx69rs8mkdooEf+Ss=","8dcSWtxeleNFljirHItyqyfX7wSx69rs8mkdooEf+Ss=","","","","0","2","2019-12-01","en","en","The very things that in the moment dampen our moods can later be sources of intense gratification and delight.","2019-12-01 23:29","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1211555940001955840","Qz1j0XIDQovvMlTGCUJz1BEg+45+8TZWGrayyIxQ3lw=","Qz1j0XIDQovvMlTGCUJz1BEg+45+8TZWGrayyIxQ3lw=","Qz1j0XIDQovvMlTGCUJz1BEg+45+8TZWGrayyIxQ3lw=","","","","0","1","2019-12-30","en","ja","素衣白裙清浅微笑°","2019-12-30 07:53","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1212111087581032448","vEq4hTqITQqEcyMSiKR2sehcIG8LuQqW29S+W4rUI=","vEq4hTqITQqEcyMSiKR2sehcIG8LuQqW29S+W4rUI=","vEq4hTqITQqEcyMSiKR2sehcIG8LuQqW29S+W4rUI=","","","","0","0","2019-12-30","en","en","It\s on the house. https://t.co/RSb3vdARPv","2019-12-31 20:39","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
"1208023469213933568","tB7VzTaHn1+D096M2ZugHbpveS+spgyYmYqwZ5jR4A=","tB7VzTaHn1+D096M2ZugHbpveS+spgyYmYqwZ5jR4A=","tB7VzTaHn1+D096M2ZugHbpveS+spgyYmYqwZ5jR4A=","","","","0","1","2019-04-21","en","zh","公主病的成因有两个，要么丑要么穷。那些又漂亮又有钱的呢？那本来就是公主好嘛！ https://t.co/DarmAGEm0U","2019-12-20 13:56","Twitter Web App","","","","False","","","absent","absent","0","0","0","0","[]","[]","[]"
