"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"27951334243","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@jessiecervantes @exafm1049 m regalasboletos porfa","2010-10-20 17:44","web","82140184.0","27949673520.0","","False","","","absent","absent","0","0","0","0","","","['0', '0']"
"26574051334","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 dias de sol regresara corre por mi cuenta","2010-10-06 18:19","web","40993707.0","","","False","","","absent","absent","0","0","0","0","","","['0']"
"26575015339","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 porfaaaaaa regalam para ver a playa limbo0o0","2010-10-06 18:34","web","40993707.0","26574875455.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"26574963673","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 ya no tienes mas boletos para playa limbo0o0o0o??regalam uno porfaaaa","2010-10-06 18:33","web","40993707.0","26574875455.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"28429209517","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 listo0o0","2010-10-22 18:29","web","40993707.0","28429190463.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"25412305003","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 regalen boletos para jotdog¡¡¡","2010-09-24 15:09","web","40993707.0","25411242304.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"26002652605","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 bueno ya se a don d pero tengo q llevar una identificacion?","2010-09-30 18:08","web","40993707.0","","","False","","","absent","absent","0","0","0","0","","","['0']"
"26000076113","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 yo tambien muero por ir ahahahaha","2010-09-30 17:32","web","40993707.0","25999879511.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"28913741926","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 contesta porfaaaaa","2010-10-27 18:27","web","40993707.0","","","False","","","absent","absent","0","0","0","0","","","['0']"
"28430800599","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 ahhh lo mas quien eres tu y 2006","2010-10-22 18:52","web","40993707.0","28430722226.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"25998346847","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 martin rojas olivares","2010-09-30 17:09","web","40993707.0","","","False","","","absent","absent","0","0","0","0","","","['0']"
"25999769421","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 ya no van aregalar mas","2010-09-30 17:27","web","40993707.0","","","False","","","absent","absent","0","0","0","0","","","['0']"
"24124375111","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 siiiii","2010-09-10 17:38","web","40993707.0","24123604094.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"28910852694","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 esta bn bailemos todos!! oie y si tengo mi comprobant d q esta en tramit mi ife m dejarian entrar? esq m la robaron","2010-10-27 17:45","web","40993707.0","28910498147.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"19362717945","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 aqui esta mi primer walkman ya no lo tengo pero estaba chido0o0 #digitalwalkman http://twitpic.com/27y6q6","2010-07-23 19:19","Twitpic","40993707.0","","","False","","","absent","absent","0","0","0","0","['#digitalwalkman']","['']","['0']"
"26575322668","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 si ya no m los pueden regalar diganm porfa ojala y si se pueda","2010-10-06 18:39","web","40993707.0","","","False","","","absent","absent","0","0","0","0","","","['0']"
"28708579383","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 si no voe d dizfras no puedo entrar??","2010-10-25 16:57","web","40993707.0","28708217560.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"26575080158","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 mmm porfa siii","2010-10-06 18:35","web","40993707.0","26575020279.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"25998465980","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@digital993 ehhhhh","2010-09-30 17:10","web","40993707.0","25998403181.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"21539066842","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@Anahi muy buena la nueva cancion","2010-08-19 01:51","web","30040682.0","","","False","","","absent","absent","0","0","0","0","","","['0']"
"21454396534","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@Anahi q estas viendo???","2010-08-18 02:23","web","30040682.0","21454218197.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"14376355387","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@angeliqueboyer hello angelique!!!!!","2010-05-20 17:51","web","132468094.0","14375208279.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"24028490613","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@g_brielle hola gaby como estas??","2010-09-09 17:17","web","126408931.0","24027935839.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"21541156020","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@g_brielle oye gaby sigues viviendo en mex??y q paso cn kudai??","2010-08-19 02:23","web","126408931.0","21541070217.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"21797232530","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@anamaalvarado anita q bonitas piernas tienes!!!!","2010-08-22 02:51","web","67635391.0","21797072654.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"22024690348","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@anamaalvarado sube una foto tuya","2010-08-24 19:21","web","67635391.0","22024652511.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"21538996425","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@labrillanti posarias desnuda para una revista d caballeros??","2010-08-19 01:50","web","135923181.0","","","False","","","absent","absent","0","0","0","0","","","['0']"
"24450400585","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@labrillanti zube una fotoooo porfa","2010-09-14 05:18","m2","135923181.0","24450199219.0","","False","","","absent","absent","0","0","0","0","","","['0']"
"21280572570","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","rmmBpqd8WHFYYVq1wgBM2ddbKsfNpacKyGkBDcscJs=","Perdido en Distrito Federal!!","Lo más bonito del mundo es el futbol ⚽️🏆💙❤️

#CruzAzul #RealMadrid #PSG 🏆","https://t.co/SzyTSUKfcT","4545","4032","2010-02-23","es","","@labrillanti agregame no t arrepentiras jajaja","2010-08-16 02:42","web","135923181.0","21277719118.0","","False","","","absent","absent","0","0","0","0","","","['0']"
