"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"5600550828","7YZmt4hfN8+4DH+qdqOUnwghNnR2mvhlL6OeROcc=","7YZmt4hfN8+4DH+qdqOUnwghNnR2mvhlL6OeROcc=","7YZmt4hfN8+4DH+qdqOUnwghNnR2mvhlL6OeROcc=","Venezuela Libre","Chávez te amo!!!","","268","111","2009-11-06","es","","#cubadebate","2009-11-10 21:55","web","","","","False","","","absent","absent","0","0","0","0","['#cubadebate']","","[]"
"5600570291","7YZmt4hfN8+4DH+qdqOUnwghNnR2mvhlL6OeROcc=","7YZmt4hfN8+4DH+qdqOUnwghNnR2mvhlL6OeROcc=","7YZmt4hfN8+4DH+qdqOUnwghNnR2mvhlL6OeROcc=","Venezuela Libre","Chávez te amo!!!","","268","111","2009-11-06","es","","cubadebate","2009-11-10 21:56","web","","","","False","","","absent","absent","0","0","0","0","","","[]"
