"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"507339054031986688","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @Diiana_Arguello: Yeah!!!! Mis favoritos siguen en competencia! @Oskar_Jimenez @Agustin_Oficial @kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=","2014-09-04 01:27","TweetDeck","","","","True","","5.0733166578263654e+17","absent","absent","0","0","0","0","[]","[]","['136486310', '117830576', 'kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=']"
"522548903195865089","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @Diiana_Arguello: @Oskar_Jimenez  ""Caminabas y caían flores del cielo"", yo te quiero en la final!!! @kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=","2014-10-16 00:45","Twitter Web Client","","","","True","","5.2254877543356006e+17","absent","absent","0","0","0","0","[]","[]","['136486310', 'kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=']"
"504421232750522368","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @De_la_nobleza: @kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U= woww con la shakira de Francisco!","2014-08-27 00:12","TweetDeck","","","","True","","5.044204655833416e+17","absent","absent","0","0","0","0","[]","[]","['2330621521', 'kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=']"
"518199868134010880","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @Diiana_Arguello: Hay @Agustin_Oficial que paso, mi favorito para la inmunidad era @Oskar_Jimenez él lo hizo mucho mejor :( @soytudoble_…","2014-10-04 00:44","Twitter Web Client","","","","True","","5.181997181373235e+17","absent","absent","0","0","0","0","[]","[]","['117830576', '136486310']"
"502256372701200385","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @Diiana_Arguello: @kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U= @ponchodeanda @eltreceazteca @Oskar_Jimenez obvio es el doble de Alejandro Fernández!!! #SoyTuDoble","2014-08-21 00:50","Twitter Web Client","","","","True","","5.022562435795845e+17","absent","absent","0","0","0","0","['SoyTuDoble']","[]","['kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=', '33634433', '2896939435', '136486310']"
"507329764890128385","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @Diiana_Arguello: Yo solo sé que ya te quiero ver @Agustin_Oficial @kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U= #Chayanne ♥","2014-09-04 00:50","Twitter for iPhone","","","","True","","5.073294745398313e+17","absent","absent","0","0","0","0","['Chayanne']","[]","['117830576', 'kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=']"
"485134350480973824","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @lishdez04: @ponchodeanda buenoa dias alfonso ya vi el promo de tu nuevo programa te aseguro qve te vere saluditos ah Y  NO FUE PENAL  J…","2014-07-04 18:53","TweetDeck","","","","True","","4.8507220036642816e+17","absent","absent","0","0","0","0","","","['448562439', '33634433']"
"484376615443378176","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @ARTURO_CG: @ponchodeanda @kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U= @cynthiaoficial paisana y casi casi mexicano la mejor de las suerte en este nuevo proyecto,ben…","2014-07-02 16:42","TweetDeck","","","","True","","4.8437629455397274e+17","absent","absent","0","0","0","0","[]","[]","['211047320', '33634433', 'kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=', '69424702']"
"507694272947032064","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @irmatvg: Me encantan los jurados de @kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U= @HectorMartinezL @cynthiaoficial @esewey @lachicarika","2014-09-05 00:58","Twitter Web Client","","","","True","","5.076932490800865e+17","absent","absent","0","0","0","0","[]","[]","['kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=', '28608195', '69424702', '195799722', '188353491']"
"501520043813789697","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @maximewoodside: ¿Están sintonizando @kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U= ? Veamos que tal el inicio de este programa de imitaciones por TV Azteca.","2014-08-19 00:04","Twitter for iPhone","","","","True","","5.0151995554924954e+17","absent","absent","0","0","0","0","[]","[]","['kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=']"
"518189906041266178","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @Cervantes_T3: Todo el éxito hermosa @lagarzag6 ALEX GARZA eres una triunfadora esta noche es tuya @kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U= #soytudoble","2014-10-04 00:04","Twitter Web Client","","","","True","","5.1818983385727386e+17","absent","absent","0","0","0","0","['soytudoble']","[]","['716934157', '274378896', 'kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=']"
"499629742136369152","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @maximewoodside: Foto del recuerdo con @lachicarika y @ponchodeanda del reality @kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U= http://t.co/vdKzmBzvfQ","2014-08-13 18:53","TweetDeck","","","","True","","4.996295495594844e+17","absent","absent","0","0","0","0","","","['240054130', '188353491', '33634433', 'kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=']"
"508047468416618496","429477991","Yamile Kaim الحياة والحب","yamilekaim","Veracruz","#الحياة
Relaciones internacionales. Egresada de la UMAD. Soy antipendejos, así que si te la miento ya sabes. NO MD!!!","","7589","1748","2011-12-06","es","es","RT @Cervantes_T3: Claro!!!! Si no eras tu entonces no entendería a los jueves ALEX GARZA @lagarzag6  @kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U= #SoyTuDoble","2014-09-06 00:22","Twitter Web Client","","","","True","","5.0804722486176154e+17","absent","absent","0","0","0","0","['SoyTuDoble']","[]","['716934157', '274378896', 'kbNmGjiiUM1H2JM87sCoNrRufKhEHQ2b4zHezdHCX0U=']"
