"tweetid","userid","user_display_name","user_screen_name","user_reported_location","user_profile_description","user_profile_url","follower_count","following_count","account_creation_date","account_language","tweet_language","tweet_text","tweet_time","tweet_client_name","in_reply_to_userid","in_reply_to_tweetid","quoted_tweet_tweetid","is_retweet","retweet_userid","retweet_tweetid","latitude","longitude","quote_count","reply_count","like_count","retweet_count","hashtags","urls","user_mentions"
"1159604515303305217","5UtyjsrLbhVJxOsD7iPXSUtirdOxUToHoPRvJ2LKE1U=","5UtyjsrLbhVJxOsD7iPXSUtirdOxUToHoPRvJ2LKE1U=","5UtyjsrLbhVJxOsD7iPXSUtirdOxUToHoPRvJ2LKE1U=","Xochimilco México","Ódiame más.😎

#RedAMLO","","184","276","2019-07-28","es","en","RT @ESPNFC: It's official.

David Luiz is an Arsenal player! https://t.co/ulIjYZ8FC5","2019-08-08 23:17","TweetDeck","","","","True","","1.1595427056613253e+18","absent","absent","0","0","0","0","[]","[]","['18091004']"
"1161749072816087040","MOFHVPVE0ETkKaq9DW3NdK2WcZzYQkw6u0Y6eShamM=","MOFHVPVE0ETkKaq9DW3NdK2WcZzYQkw6u0Y6eShamM=","MOFHVPVE0ETkKaq9DW3NdK2WcZzYQkw6u0Y6eShamM=","","México ha sido imponente desde sus inicios. Sigue su historia aquí","","11","28","2019-08-14","es","es","RT @DeMemoria: A ver a ver, decisiones difíciles y esta 😬 https://t.co/sx0jfhyEUn","2019-08-14 21:18","Twitter Web App","","","","True","","1.1595796304850657e+18","absent","absent","0","0","0","0","[]","[]","['942826155119390722']"
"1201356975625441280","DlEhLXWIdn4jfea2fSCohgEJAuJIHvSw13TFVLmKM=","DlEhLXWIdn4jfea2fSCohgEJAuJIHvSw13TFVLmKM=","DlEhLXWIdn4jfea2fSCohgEJAuJIHvSw13TFVLmKM=","","Jarocha y a mucha honra #RedAMLO #RedAMLOVE","","157","217","2019-08-05","en","es","RT @LaTiaMillenial: De esas veces que ya estás bien cobijada en la cama viendo #HernánAvanza y te acuerdas que no apagaste las luces de nav…","2019-12-02 04:26","TweetDeck","","","","True","","1.201356383045722e+18","absent","absent","0","0","0","0","['HernánAvanza']","[]","['75473142']"
"1158441501870964737","4QMVzO2puec8kvafYKlK0dzDDe1p+MyGZrx7ite7UM=","4QMVzO2puec8kvafYKlK0dzDDe1p+MyGZrx7ite7UM=","4QMVzO2puec8kvafYKlK0dzDDe1p+MyGZrx7ite7UM=","","#GYM #SPORTS #Aguilas","","121","202","2019-08-05","es","en","RT @RichardRaya1: These heroes search the desert for missing migrants. Meet Danny and Vicente of Aguilas Del Desierto, Inc. Inspiring men.…","2019-08-05 18:15","Twitter Web App","","","","True","","1.1577796650433782e+18","absent","absent","0","0","0","0","[]","[]","['475174694']"
"1199860501238427649","rA5Z92+ZGuhIt32CvQYfnI3OldTaK4RHJ55snh7t3DU=","rA5Z92+ZGuhIt32CvQYfnI3OldTaK4RHJ55snh7t3DU=","rA5Z92+ZGuhIt32CvQYfnI3OldTaK4RHJ55snh7t3DU=","","Soy de esas personas que se comen las tapas del pan de caja, no soy fan de la coca, pero me gustan los panditas rojos.","","32","83","2019-08-16","es","es","RT @OtraSeguidora: RETWEET SI ERES DE

🇻🇪 Venezuela 
🇨🇴 Colombia
🇦🇷 Argentina 
🇨🇱 Chile 
🇲🇽 México
🇨🇷 Costa Rica 
🇪🇨 Ecuador
🇭🇳 Honduras…","2019-11-28 01:20","Twitter Web App","","","","True","","1.1998325642335724e+18","absent","absent","0","0","0","0","[]","[]","['940173608']"
"1163870364650356736","e7hm2WurMn6bARZ+nY0zcDGuvOjeEmNKEFHKD48=","e7hm2WurMn6bARZ+nY0zcDGuvOjeEmNKEFHKD48=","e7hm2WurMn6bARZ+nY0zcDGuvOjeEmNKEFHKD48=","Mexico","Me pusieron Román por romántico.....","","26","78","2019-08-20","en","en","RT @FortniteGame: We are aware that the previous owners of the Toy Soldier Wraps bundle did not receive the new Red Plastic wrap. We are in…","2019-08-20 17:48","Twitter Web App","","","","True","","1.163427424417325e+18","absent","absent","0","0","0","0","[]","[]","['425871040']"
"1199871595877224454","7NovelbhXVOrzNvzipIJqKasVSvJdWE4dY4XMWm9ri4=","7NovelbhXVOrzNvzipIJqKasVSvJdWE4dY4XMWm9ri4=","7NovelbhXVOrzNvzipIJqKasVSvJdWE4dY4XMWm9ri4=","","Viajar es lo mío.","","41","45","2019-07-31","en","es","RT @OtraSeguidora: RETWEET SI ERES DE

🇻🇪 Venezuela 
🇨🇴 Colombia
🇦🇷 Argentina 
🇨🇱 Chile 
🇲🇽 México
🇨🇷 Costa Rica 
🇪🇨 Ecuador
🇭🇳 Honduras…","2019-11-28 02:04","Twitter Web App","","","","True","","1.1998325642335724e+18","absent","absent","0","0","0","0","[]","[]","['940173608']"
"1201362388236324864","NAMXjUkWRJCiDQgDtoJHqjYI63VL9IG5Vi3HNfozclM=","NAMXjUkWRJCiDQgDtoJHqjYI63VL9IG5Vi3HNfozclM=","NAMXjUkWRJCiDQgDtoJHqjYI63VL9IG5Vi3HNfozclM=","","#AMLOVER #REDAMLOVE Feliz Feliz Feliz","","71","155","2019-09-19","en","es","RT @pepego13: #HernánAvanza y contra los Tlaxcaltecas... Sin duda #HernánLaSerie es un verdadero éxito que solo lo tiene @AztecaSiete Graci…","2019-12-02 04:48","TweetDeck","","","","True","","1.2013622347499807e+18","absent","absent","0","0","0","0","['HernánAvanza', 'HernánLaSerie']","[]","['43136544', '254199073']"
"1163616726690516994","loETjNQ67g75SO1n8RysTDRDmYcEBx1I5FxafbfCA5M=","loETjNQ67g75SO1n8RysTDRDmYcEBx1I5FxafbfCA5M=","loETjNQ67g75SO1n8RysTDRDmYcEBx1I5FxafbfCA5M=","","Personalidades múltiples","","112","298","2019-08-15","en","es","RT @ChivasFollow: RT Y TE MANDO 14 SEGUIDORES ( SOLO SI ME SIGUES) #siguemeytesigo #ChivasFollow ★","2019-08-20 01:00","Twitter Web App","","","","True","","1.1636145755744707e+18","absent","absent","0","0","0","0","['siguemeytesigo', 'ChivasFollow']","[]","['913315358']"
"1174799547828264960","Ms5kaNbamnKhhzje3ghg8kzuy3uqnVldPzDFPkxLU=","Ms5kaNbamnKhhzje3ghg8kzuy3uqnVldPzDFPkxLU=","Ms5kaNbamnKhhzje3ghg8kzuy3uqnVldPzDFPkxLU=","","Aquí no nos vienen a contar, aquí decimos la verdad.","","140","138","2019-08-22","en","es","RT @AfpFactual: En redes sociales se viralizó que el dueño de un restaurante de la ciudad argentina de Rosario no permitió que el president…","2019-09-19 21:36","Twitter Web App","","","","True","","1.1747975520190177e+18","absent","absent","0","0","0","0","[]","[]","['1002202559933833216']"
